# <r.a. (radian)> <decl. (radian)> <obstime (julian date)> <lunar phase 1:new, -1:full>
2.89026 0.841981 271.68 0.280885
2.89027 0.833404 264.729 0.981469
2.89027 0.824828 270.743 0.465481
2.89028 0.816252 78.742 -0.475228
2.89029 0.807675 269.826 0.628173
2.89029 0.799099 269.722 0.645262
2.89414 0.91488 36.7366 0.00786816
2.89415 0.906303 293.663 0.949265
2.89415 0.897727 291.62 0.728655
2.89416 0.889151 276.743 -0.712067
2.89417 0.880574 275.847 -0.566146
2.89417 0.871998 273.972 -0.201484
2.89418 0.863422 273.618 -0.127171
2.89418 0.854845 272.847 0.0364831
2.89419 0.846269 271.972 0.220823
2.8942 0.837693 271.826 0.250975
2.8942 0.829116 271.597 0.297857
2.89421 0.82054 270.847 0.445752
2.89421 0.811964 270.722 0.469399
2.89422 0.803387 270.597 0.492715
2.89807 0.919168 36.7783 -0.000996981
2.89808 0.910592 295.58 0.996127
2.89809 0.902015 58.7915 0.999617
2.89809 0.893439 291.745 0.746611
2.8981 0.884863 34.8397 0.399962
2.8981 0.876286 275.951 -0.584275
2.89811 0.86771 275.659 -0.532819
2.89812 0.859133 273.784 -0.162258
2.89812 0.850557 272.951 0.0143272
2.89813 0.841981 272.743 0.0586208
2.89813 0.833404 264.743 0.982031
2.89814 0.824828 271.764 0.263825
2.89814 0.816252 271.576 0.302085
2.89815 0.807675 270.805 0.45367
2.89815 0.799099 54.8098 0.641106
2.90202 0.923456 36.7991 -0.00542978
2.90202 0.91488 7.93032 -0.145716
2.90203 0.906303 293.677 0.95019
2.90203 0.897727 294.663 0.994274
2.90204 0.889151 291.787 0.752479
2.90204 0.880574 276.909 -0.736512
2.90205 0.871998 276.639 -0.696332
2.90205 0.863422 275.743 -0.547739
2.90206 0.854845 273.951 -0.19714
2.90206 0.846269 273.659 -0.13596
2.90207 0.837693 272.888 0.0276222
2.90208 0.829116 272.68 0.0718904
2.90208 0.82054 271.889 0.238081
2.90209 0.811964 271.722 0.272366
2.90209 0.803387 270.972 0.42179
2.90597 0.919168 296.914 0.931671
2.90597 0.910592 26.6688 0.836907
2.90597 0.902015 295.663 0.994411
